frame,raw_tracker_id,track_id,display_track_id,class_id,conf,x1,y1,x2,y2,x_m,y_m,team_id,homography_ok,kp_used,inlier_ratio,reproj_err,detector_ran,homography_state,ball_interpolated
1,9,9,9,2,0.9424520134925842,54.733863830566406,672.0064086914062,120.99871826171875,845.1348266601562,5146.53125,5086.279296875,-1,True,5,1.0,0.0,1,ok,0
1,10,10,10,2,0.8951915502548218,1458.237548828125,617.9948120117188,1514.238037109375,796.9910888671875,6416.58984375,5014.99267578125,-1,True,5,1.0,0.0,1,ok,0
1,11,11,11,2,0.9394460916519165,760.9842529296875,492.0032958984375,808.116943359375,638.000244140625,5688.22607421875,4286.81591796875,-1,True,5,1.0,0.0,1,ok,0
1,12,12,12,2,0.9015743136405945,991.1116333007812,400.87060546875,1032.244140625,521.000244140625,5946.373046875,3558.132080078125,-1,True,5,1.0,0.0,1,ok,0
1,13,13,13,2,0.9111297130584717,193.9939422607422,450.009033203125,232.86212158203125,579.138671875,4974.40234375,3934.610595703125,-1,True,5,1.0,0.0,1,ok,0
1,14,14,14,2,0.7778072953224182,980.8461303710938,272.4019470214844,1020.5078735351562,401.00238037109375,5920.859375,2426.8154296875,-1,True,5,1.0,0.0,1,ok,0
1,15,15,15,2,0.8563815355300903,1017.2415771484375,191.1384735107422,1041.2418212890625,262.1369934082031,5970.2734375,114.5204849243164,-1,True,5,1.0,0.0,1,ok,0
1,16,16,16,2,0.7289342880249023,230.1232452392578,186.881103515625,254.12339782714844,252.1441650390625,4126.3212890625,141.68052673339844,-1,True,5,1.0,0.0,1,ok,0
1,-1,-1,-1,0,0.3162170648574829,981.0,288.0,1016.0,323.0,5906.46240234375,1329.5965576171875,-1,True,5,1.0,0.0,1,ok,0
2,1,1,1,2,0.960608184337616,1034.15380859375,680.7827758789062,1107.3946533203125,856.0225219726562,6004.7431640625,5181.61474609375,-1,True,5,1.0,0.0,1,ok,0
2,2,2,2,2,0.9595150351524353,1579.1549072265625,344.0210876464844,1630.15478515625,451.02178955078125,6913.00048828125,2934.668212890625,-1,True,5,1.0,0.0,1,ok,0
2,3,3,3,2,0.954542875289917,1646.1624755859375,407.0050964355469,1702.0712890625,532.7854614257812,6885.96826171875,3651.828369140625,-1,True,5,1.0,0.0,1,ok,0
2,4,4,4,2,0.9521764516830444,473.3763732910156,366.0180969238281,524.3603515625,479.79833984375,5198.271484375,3227.310302734375,-1,True,5,1.0,0.0,1,ok,0
2,5,5,5,2,0.944564700126648,1695.580322265625,235.02084350585938,1733.1392822265625,318.0213928222656,7511.24609375,1072.88720703125,-1,True,5,1.0,0.0,1,ok,0
2,6,6,6,2,0.940801203250885,618.3676147460938,254.79742431640625,654.1558227539062,346.79803466796875,5215.3349609375,1763.444091796875,-1,True,5,1.0,0.0,1,ok,0
2,7,7,7,2,0.9298943877220154,7.372010231018066,255.01600646972656,53.17316818237305,347.0004577636719,4169.84716796875,1854.0050048828125,-1,True,5,1.0,0.0,1,ok,0
2,8,8,8,2,0.9218201041221619,1006.1608276367188,925.0224609375,1078.129150390625,1080.0234375,5978.1533203125,5741.89013671875,-1,True,5,1.0,0.0,1,ok,0
2,9,9,9,2,0.9451555609703064,55.975852966308594,671.2372436523438,121.15619659423828,845.0031127929688,5149.09326171875,5074.22314453125,-1,True,5,1.0,0.0,1,ok,0
2,10,10,10,2,0.9245249629020691,1460.4757080078125,617.24267578125,1514.1368408203125,797.8026733398438,6414.06494140625,5019.658203125,-1,True,5,1.0,0.0,1,ok,0
2,11,11,11,2,0.9356946349143982,761.1621704101562,492.0195617675781,808.9315795898438,637.2409057617188,5683.86767578125,4277.61865234375,-1,True,5,1.0,0.0,1,ok,0
2,12,12,12,2,0.90517657995224,991.1470336914062,401.0357360839844,1032.9173583984375,521.8021240234375,5939.65966796875,3560.06005859375,-1,True,5,1.0,0.0,1,ok,0
2,13,13,13,2,0.9173238277435303,194.94154357910156,450.0176086425781,233.95831298828125,579.7838745117188,4979.28076171875,3932.1875,-1,True,5,1.0,0.0,1,ok,0
2,14,14,14,2,0.7570721507072449,981.9697265625,274.28729248046875,1019.2742309570312,401.0203552246094,5911.1201171875,2424.236572265625,-1,True,5,1.0,0.0,1,ok,0
2,15,15,15,2,0.8575181365013123,1017.1360473632812,191.78182983398438,1041.135986328125,262.7822570800781,5955.1455078125,133.1114044189453,-1,True,5,1.0,0.0,1,ok,0
2,16,16,16,2,0.841098964214325,229.36888122558594,187.0316162109375,254.14837646484375,252.00048828125,4142.78125,188.94302368164062,-1,True,5,1.0,0.0,1,ok,0
2,-1,-1,-1,0,1.0,980.5750122070312,288.2124938964844,1015.5750122070312,323.2124938964844,5893.658203125,1333.474365234375,-1,True,5,1.0,0.0,1,ok,1
3,1,1,1,2,0.9596999883651733,1034.8719482421875,680.97900390625,1107.894775390625,856.0003051757812,6000.69287109375,5179.58544921875,-1,True,5,1.0,0.0,1,ok,0
3,2,2,2,2,0.9598861336708069,1579.0994873046875,343.2474060058594,1630.09814453125,451.77239990234375,6915.86328125,2937.331787109375,-1,True,5,1.0,0.0,1,ok,0
3,3,3,3,2,0.955604612827301,1641.802001953125,406.9623718261719,1703.3192138671875,532.9850463867188,6885.12890625,3650.58349609375,-1,True,5,1.0,0.0,1,ok,0
3,4,4,4,2,0.9538273215293884,473.1335144042969,366.0050354003906,524.0859375,479.267333984375,5194.54736328125,3218.268310546875,-1,True,5,1.0,0.0,1,ok,0
3,5,5,5,2,0.9389724731445312,1694.2567138671875,235.0128936767578,1733.0535888671875,318.01177978515625,7523.91845703125,1056.909912109375,-1,True,5,1.0,0.0,1,ok,0
3,6,6,6,2,0.9428665041923523,617.3034057617188,255.031494140625,654.1234741210938,347.03021240234375,5214.4404296875,1754.9854736328125,-1,True,5,1.0,0.0,1,ok,0
3,7,7,7,2,0.9345282912254333,6.318409442901611,255.76942443847656,52.437225341796875,346.95648193359375,4162.42626953125,1841.8060302734375,-1,True,5,1.0,0.0,1,ok,0
3,8,8,8,2,0.9059155583381653,1006.1471557617188,924.9986572265625,1078.053466796875,1079.99658203125,5972.1328125,5738.9033203125,-1,True,5,1.0,0.0,1,ok,0
3,9,9,9,2,0.93283611536026,58.59524917602539,670.97314453125,123.47687530517578,845.7108154296875,5146.15625,5074.416015625,-1,True,5,1.0,0.0,1,ok,0
3,10,10,10,2,0.9317373037338257,1461.1162109375,616.9814453125,1514.0474853515625,798.027587890625,6410.63671875,5018.74658203125,-1,True,5,1.0,0.0,1,ok,0
3,11,11,11,2,0.9359502792358398,761.9189453125,491.23895263671875,809.8971557617188,636.9784545898438,5681.607421875,4274.16845703125,-1,True,5,1.0,0.0,1,ok,0
3,12,12,12,2,0.9017333388328552,990.34814453125,400.29205322265625,1033.086669921875,521.2683715820312,5938.37060546875,3552.714599609375,-1,True,5,1.0,0.0,1,ok,0
3,13,13,13,2,0.9161232709884644,195.95358276367188,450.764404296875,235.75938415527344,579.9783325195312,4976.8173828125,3930.55029296875,-1,True,5,1.0,0.0,1,ok,0
3,14,14,14,2,0.8573224544525146,983.794921875,275.6972961425781,1018.932373046875,401.0072021484375,5914.1669921875,2416.3095703125,-1,True,5,1.0,0.0,1,ok,0
3,15,15,15,2,0.8612063527107239,1017.0619506835938,191.2240753173828,1041.061279296875,262.9862976074219,5962.44140625,112.60374450683594,-1,True,5,1.0,0.0,1,ok,0
3,16,16,16,2,0.6990168690681458,229.102783203125,186.28359985351562,254.12742614746094,251.95950317382812,4136.98876953125,162.49368286132812,-1,True,5,1.0,0.0,1,ok,0
3,-1,-1,-1,0,1.0,980.2137451171875,288.39312744140625,1015.2137451171875,323.39312744140625,5897.16943359375,1321.9488525390625,-1,True,5,1.0,0.0,1,ok,1
4,1,1,1,2,0.957655131816864,1035.0711669921875,681.0405883789062,1107.296875,856.005126953125,5992.33056640625,5157.6171875,-1,True,5,1.0,0.0,1,ok,0
4,2,2,2,2,0.9563597440719604,1579.0672607421875,342.99188232421875,1629.330322265625,451.2760314941406,6921.3359375,2952.710205078125,-1,True,5,1.0,0.0,1,ok,0
4,3,3,3,2,0.9558559656143188,1637.597900390625,406.2171325683594,1707.94775390625,534.5107421875,6881.65283203125,3675.61962890625,-1,True,5,1.0,0.0,1,ok,0
4,4,4,4,2,0.9539307951927185,473.0163879394531,366.001953125,523.9715576171875,479.08026123046875,5190.73681640625,3256.612548828125,-1,True,5,1.0,0.0,1,ok,0
4,5,5,5,2,0.9456512928009033,1693.8441162109375,234.99842834472656,1730.8682861328125,317.9990539550781,7560.76806640625,1047.8037109375,-1,True,5,1.0,0.0,1,ok,0
4,6,6,6,2,0.9376398324966431,616.92822265625,255.08444213867188,654.0679321289062,347.085205078125,5205.833984375,1805.0111083984375,-1,True,5,1.0,0.0,1,ok,0
4,7,7,7,2,0.9366518259048462,4.471690654754639,256.0103454589844,52.11262130737305,346.9571228027344,4151.85595703125,1911.05615234375,-1,True,5,1.0,0.0,1,ok,0
4,8,8,8,2,0.8535506725311279,1006.845703125,924.268310546875,1078.0157470703125,1080.0072021484375,5963.392578125,5692.79443359375,-1,True,5,1.0,0.0,1,ok,0
4,9,9,9,2,0.938881516456604,59.302528381347656,670.9205932617188,123.38827514648438,845.232177734375,5149.67333984375,5058.6865234375,-1,True,5,1.0,0.0,1,ok,0
4,10,10,10,2,0.9385223984718323,1463.5028076171875,616.1825561523438,1513.26953125,797.3531494140625,6400.83740234375,4998.89208984375,-1,True,5,1.0,0.0,1,ok,0
4,11,11,11,2,0.9383607506752014,762.8493041992188,490.99395751953125,810.8890991210938,637.6569213867188,5678.5732421875,4288.54736328125,-1,True,5,1.0,0.0,1,ok,0
4,12,12,12,2,0.8974327445030212,990.7849731445312,400.7773132324219,1033.1046142578125,521.8163452148438,5934.046875,3582.199951171875,-1,True,5,1.0,0.0,1,ok,0
4,13,13,13,2,0.9179331064224243,196.9267120361328,450.2713623046875,241.34588623046875,580.042236328125,4981.87353515625,3957.473388671875,-1,True,5,1.0,0.0,1,ok,0
4,14,14,14,2,0.8453084826469421,983.455078125,276.11358642578125,1018.860595703125,401.7436828613281,5911.05029296875,2462.31787109375,-1,True,5,1.0,0.0,1,ok,0
4,15,15,15,2,0.8774722218513489,1017.0155029296875,191.02960205078125,1041.015869140625,261.5708312988281,5964.58984375,81.74834442138672,-1,True,5,1.0,0.0,1,ok,0
4,16,16,16,2,0.7654053568840027,228.97268676757812,186.0354461669922,254.06011962890625,252.69161987304688,4113.53173828125,232.71722412109375,-1,True,5,1.0,0.0,1,ok,0
4,-1,-1,-1,0,1.0,979.9066772460938,288.5466613769531,1014.9066772460938,323.5466613769531,5895.259765625,1356.3936767578125,-1,True,5,1.0,0.0,1,ok,1
5,1,1,1,2,0.9581285715103149,1035.1358642578125,681.0359497070312,1107.10595703125,855.269287109375,6006.98095703125,5159.58056640625,-1,True,5,1.0,0.0,1,ok,0
5,2,2,2,2,0.9593037962913513,1579.0546875,342.90252685546875,1629.7933349609375,451.7877502441406,6926.6083984375,2955.463623046875,-1,True,5,1.0,0.0,1,ok,0
5,3,3,3,2,0.955310583114624,1634.1507568359375,405.9539794921875,1709.69384765625,536.4089965820312,6887.34375,3686.927490234375,-1,True,5,1.0,0.0,1,ok,0
5,4,4,4,2,0.9543737173080444,473.7234191894531,365.2798156738281,523.9689331054688,479.00909423828125,5192.2861328125,3244.639404296875,-1,True,5,1.0,0.0,1,ok,0
5,5,5,5,2,0.9474120736122131,1693.7650146484375,234.26144409179688,1729.3697509765625,317.9765625,7548.64501953125,1062.271240234375,-1,True,5,1.0,0.0,1,ok,0
5,6,6,6,2,0.9403886198997498,616.1456909179688,255.79908752441406,654.0648803710938,346.3664855957031,5201.064453125,1778.4881591796875,-1,True,5,1.0,0.0,1,ok,0
5,7,7,7,2,0.9374043941497803,3.199907064437866,256.0794982910156,51.3380241394043,346.96405029296875,4135.44091796875,1884.6611328125,-1,True,5,1.0,0.0,1,ok,0
5,8,8,8,2,0.8612245917320251,1007.0865478515625,924.0032348632812,1078.0264892578125,1079.985595703125,5980.130859375,5702.50048828125,-1,True,5,1.0,0.0,1,ok,0
5,9,9,9,2,0.9443098902702332,61.65871047973633,670.9127807617188,122.61580657958984,845.77001953125,5156.40380859375,5065.0625,-1,True,5,1.0,0.0,1,ok,0
5,10,10,10,2,0.939045786857605,1464.224365234375,615.1934204101562,1512.283447265625,797.086669921875,6417.13623046875,5000.1298828125,-1,True,5,1.0,0.0,1,ok,0
5,11,11,11,2,0.9454634189605713,763.1583862304688,491.6280212402344,813.354736328125,637.1708984375,5688.857421875,4283.14892578125,-1,True,5,1.0,0.0,1,ok,0
5,12,12,12,2,0.8983146548271179,990.2457885742188,400.9351501464844,1033.826416015625,521.9842529296875,5942.10546875,3576.99365234375,-1,True,5,1.0,0.0,1,ok,0
5,13,13,13,2,0.9252969622612,197.95599365234375,450.09210205078125,245.28729248046875,579.3345947265625,4984.28466796875,3946.405517578125,-1,True,5,1.0,0.0,1,ok,0
5,14,14,14,2,0.8775449991226196,984.0684814453125,275.4904479980469,1018.8710327148438,401.25689697265625,5914.90576171875,2447.299560546875,-1,True,5,1.0,0.0,1,ok,0
5,15,15,15,2,0.8251342177391052,1016.2986450195312,191.68258666992188,1041.015625,261.79266357421875,5957.6640625,86.90914916992188,-1,True,5,1.0,0.0,1,ok,0
5,16,16,16,2,0.8145487904548645,228.96646118164062,185.96043395996094,254.0601806640625,252.23252868652344,4094.101318359375,191.20448303222656,-1,True,5,1.0,0.0,1,ok,0
5,-1,-1,-1,0,1.0,979.6456909179688,288.6771545410156,1014.6456909179688,323.6771545410156,5893.71875,1350.6234130859375,-1,True,5,1.0,0.0,1,ok,1
6,1,1,1,2,0.9583448171615601,1035.1629638671875,681.04931640625,1107.0618896484375,855.039306640625,5997.33544921875,5169.96044921875,-1,True,5,1.0,0.0,1,ok,0
6,2,2,2,2,0.9586440324783325,1579.0792236328125,342.8999938964844,1629.9884033203125,451.9818420410156,6926.56494140625,2956.83935546875,-1,True,5,1.0,0.0,1,ok,0
6,3,3,3,2,0.959062933921814,1631.6632080078125,405.8930969238281,1710.386962890625,536.3853149414062,6887.30419921875,3692.099609375,-1,True,5,1.0,0.0,1,ok,0
6,4,4,4,2,0.9531444311141968,473.2760009765625,365.04443359375,524.6932373046875,479.0022888183594,5177.240234375,3234.274169921875,-1,True,5,1.0,0.0,1,ok,0
6,5,5,5,2,0.9443893432617188,1694.5211181640625,234.021728515625,1726.785888671875,317.2880859375,7554.07470703125,1040.7177734375,-1,True,5,1.0,0.0,1,ok,0
6,6,6,6,2,0.9481649994850159,615.9032592773438,255.3422088623047,653.3897705078125,346.1188659667969,5185.98876953125,1767.616943359375,-1,True,5,1.0,0.0,1,ok,0
6,7,7,7,2,0.9433214068412781,2.7854814529418945,256.1020812988281,51.063167572021484,346.9833068847656,4126.5908203125,1875.9095458984375,-1,True,5,1.0,0.0,1,ok,0
6,8,8,8,2,0.8715232014656067,1007.1707153320312,923.9467163085938,1078.0509033203125,1080.0072021484375,5970.50537109375,5720.35009765625,-1,True,5,1.0,0.0,1,ok,0
6,9,9,9,2,0.948395311832428,63.82069396972656,670.9390258789062,121.58432006835938,845.9798583984375,5139.80517578125,5063.2490234375,-1,True,5,1.0,0.0,1,ok,0
6,10,10,10,2,0.9436405897140503,1462.9691162109375,613.4945678710938,1511.2806396484375,795.6220703125,6412.8203125,5009.99609375,-1,True,5,1.0,0.0,1,ok,0
6,11,11,11,2,0.9465574622154236,764.6337280273438,491.1787414550781,814.8867797851562,637.7241821289062,5677.5634765625,4284.50537109375,-1,True,5,1.0,0.0,1,ok,0
6,12,12,12,2,0.8942327499389648,992.1494140625,401.0048828125,1034.779541015625,522.052978515625,5932.87548828125,3573.949462890625,-1,True,5,1.0,0.0,1,ok,0
6,13,13,13,2,0.9227138161659241,199.64224243164062,450.74346923828125,247.37059020996094,579.7999267578125,4970.70947265625,3938.518310546875,-1,True,5,1.0,0.0,1,ok,0
6,14,14,14,2,0.782732367515564,984.9719848632812,278.06219482421875,1018.1951293945312,400.3940124511719,5902.99072265625,2429.831298828125,-1,True,5,1.0,0.0,1,ok,0
6,15,15,15,2,0.8535609841346741,1017.4557495117188,193.33116149902344,1043.801025390625,261.8946228027344,5949.6962890625,90.14704895019531,-1,True,5,1.0,0.0,1,ok,0
6,16,16,16,2,0.8268815875053406,228.28248596191406,186.65370178222656,253.3675537109375,252.07582092285156,4089.179931640625,199.88442993164062,-1,True,5,1.0,0.0,1,ok,0
6,-1,-1,-1,0,1.0,979.423828125,288.7880859375,1014.423828125,323.7880859375,5880.6953125,1346.84130859375,-1,True,5,1.0,0.0,1,ok,1
7,1,1,1,2,0.9589192271232605,1035.1063232421875,681.0336303710938,1106.989990234375,855.6345825195312,5989.8916015625,5151.69189453125,-1,True,5,1.0,0.0,1,ok,0
7,2,2,2,2,0.9588983654975891,1579.0135498046875,342.9117736816406,1629.982666015625,452.0429992675781,6915.73681640625,2943.8232421875,-1,True,5,1.0,0.0,1,ok,0
7,3,3,3,2,0.9596045017242432,1630.0867919921875,406.57073974609375,1709.2296142578125,535.6463623046875,6877.40771484375,3675.654296875,-1,True,5,1.0,0.0,1,ok,0
7,4,4,4,2,0.9549435377120972,473.0874328613281,364.95819091796875,524.9170532226562,479.67620849609375,5175.52490234375,3234.720947265625,-1,True,5,1.0,0.0,1,ok,0
7,5,5,5,2,0.9359213709831238,1695.482666015625,233.2618408203125,1724.4205322265625,316.3560791015625,7552.87841796875,983.4009399414062,-1,True,5,1.0,0.0,1,ok,0
7,6,6,6,2,0.9465413093566895,615.1238403320312,255.164794921875,652.4131469726562,345.3340148925781,5175.1376953125,1770.5386962890625,-1,True,5,1.0,0.0,1,ok,0
7,7,7,7,2,0.939848780632019,1.987093210220337,256.0899963378906,50.95827865600586,346.9800109863281,4151.09521484375,1906.732177734375,-1,True,5,1.0,0.0,1,ok,0
7,8,8,8,2,0.8550737500190735,1007.1296997070312,923.9110717773438,1078.0003662109375,1079.9844970703125,5965.01904296875,5696.04638671875,-1,True,5,1.0,0.0,1,ok,0
7,9,9,9,2,0.9490282535552979,65.1611328125,670.930908203125,119.76063537597656,846.0189208984375,5143.9814453125,5032.26904296875,-1,True,5,1.0,0.0,1,ok,0
7,10,10,10,2,0.9409188032150269,1458.9359130859375,611.5272216796875,1510.19189453125,795.0841674804688,6401.96484375,4994.33154296875,-1,True,5,1.0,0.0,1,ok,0
7,11,11,11,2,0.9485694169998169,765.7913818359375,491.6986389160156,819.43994140625,637.9087524414062,5673.44873046875,4269.13232421875,-1,True,5,1.0,0.0,1,ok,0
7,12,12,12,2,0.89718097448349,993.4998779296875,400.33172607421875,1036.4395751953125,521.3706665039062,5922.8564453125,3558.52001953125,-1,True,5,1.0,0.0,1,ok,0
7,13,13,13,2,0.9445912837982178,200.8962860107422,450.9586486816406,249.33470153808594,579.9473876953125,4977.279296875,3924.2080078125,-1,True,5,1.0,0.0,1,ok,0
7,14,14,14,2,0.8394893407821655,985.1915893554688,276.8619384765625,1017.9341430664062,400.0777282714844,5887.34521484375,2422.893310546875,-1,True,5,1.0,0.0,1,ok,0
7,15,15,15,2,0.8614069223403931,1017.1640625,192.5167236328125,1044.0926513671875,261.93841552734375,5926.34130859375,98.712646484375,-1,True,5,1.0,0.0,1,ok,0
7,16,16,16,2,0.7400979995727539,227.3367462158203,186.2095184326172,253.09521484375,252.01316833496094,4108.298828125,268.40008544921875,-1,True,5,1.0,0.0,1,ok,0
7,-1,-1,-1,0,1.0,979.2352294921875,288.88238525390625,1014.2352294921875,323.88238525390625,5861.4384765625,1351.8714599609375,-1,True,5,1.0,0.0,1,ok,1
8,1,1,1,2,0.9581964015960693,1034.4044189453125,681.0244750976562,1106.9779052734375,855.17626953125,6013.49853515625,5167.04345703125,-1,True,5,1.0,0.0,1,ok,0
8,2,2,2,2,0.9591497778892517,1579.0029296875,342.9244689941406,1629.9940185546875,452.0589599609375,6943.6982421875,2940.68359375,-1,True,5,1.0,0.0,1,ok,0
8,3,3,3,2,0.9615022540092468,1628.982177734375,406.8322448730469,1706.12548828125,535.343994140625,6904.12939453125,3663.922607421875,-1,True,5,1.0,0.0,1,ok,0
8,4,4,4,2,0.9552093148231506,473.02874755859375,364.93145751953125,525.0076904296875,479.9196472167969,5198.18798828125,3232.81591796875,-1,True,5,1.0,0.0,1,ok,0
8,5,17,17,2,0.94092857837677,1695.099365234375,232.99559020996094,1720.7943115234375,315.3439025878906,7556.5009765625,1022.9921264648438,-1,True,5,1.0,0.0,1,ok,0
8,6,6,6,2,0.9442726969718933,614.8726806640625,255.08920288085938,650.71435546875,345.04962158203125,5209.228515625,1766.3487548828125,-1,True,5,1.0,0.0,1,ok,0
8,7,7,7,2,0.937428891658783,1.0654019117355347,256.0730285644531,48.92509841918945,346.97674560546875,4161.7265625,1893.653564453125,-1,True,5,1.0,0.0,1,ok,0
8,8,8,8,2,0.9314134120941162,1006.4293823242188,923.907470703125,1077.993408203125,1079.9783935546875,5985.71240234375,5728.47412109375,-1,True,5,1.0,0.0,1,ok,0
8,9,9,9,2,0.9466403722763062,65.5291519165039,670.25,120.58026885986328,846.0263671875,5148.14306640625,5062.66552734375,-1,True,5,1.0,0.0,1,ok,0
8,10,10,10,2,0.9447044730186462,1454.1636962890625,610.1683959960938,1509.837890625,794.2259521484375,6429.33251953125,4996.5478515625,-1,True,5,1.0,0.0,1,ok,0
8,11,11,11,2,0.9449707269668579,766.2080688476562,491.8926696777344,819.7618408203125,637.974609375,5697.220703125,4273.9130859375,-1,True,5,1.0,0.0,1,ok,0
8,12,12,12,2,0.88395094871521,992.6283569335938,400.0835876464844,1037.0294189453125,521.1161499023438,5953.1337890625,3552.11669921875,-1,True,5,1.0,0.0,1,ok,0
8,13,13,13,2,0.9496113061904907,202.0019073486328,452.3922424316406,249.98715209960938,580.67822265625,4989.60986328125,3934.17724609375,-1,True,5,1.0,0.0,1,ok,0
8,14,14,14,2,0.8235331773757935,985.9522094726562,278.46417236328125,1017.1699829101562,399.2862854003906,5923.138671875,2412.714111328125,-1,True,5,1.0,0.0,1,ok,0
8,15,15,15,2,0.817522406578064,1017.0617065429688,192.21633911132812,1042.864990234375,261.2733459472656,5971.42041015625,140.97422790527344,-1,True,5,1.0,0.0,1,ok,0
8,16,16,16,2,0.7055204510688782,225.66964721679688,186.0459442138672,252.33836364746094,251.98837280273438,4144.32080078125,271.5838928222656,-1,True,5,1.0,0.0,1,ok,0
8,17,18,18,2,0.433193564414978,986.1354370117188,391.00543212890625,1017.3352661132812,495.40325927734375,5932.6240234375,3351.415771484375,-1,True,5,1.0,0.0,1,ok,0
8,-1,-1,-1,0,1.0,979.074951171875,288.9625244140625,1014.074951171875,323.9625244140625,5902.4365234375,1369.9429931640625,-1,True,5,1.0,0.0,1,ok,1
9,1,1,1,2,0.9581888318061829,1034.1058349609375,681.0164794921875,1106.938720703125,855.6860961914062,5994.248046875,5159.81201171875,1,True,5,1.0,0.0,1,ok,0
9,2,2,2,2,0.9585030674934387,1578.962158203125,342.9346618652344,1629.9608154296875,452.057861328125,6934.60498046875,2940.970458984375,0,True,5,1.0,0.0,1,ok,0
9,3,3,3,2,0.9598095417022705,1628.663330078125,407.6072692871094,1704.1580810546875,536.5667114257812,6884.2470703125,3670.813232421875,0,True,5,1.0,0.0,1,ok,0
9,4,4,4,2,0.9530708193778992,472.97235107421875,365.60015869140625,525.0015869140625,480.0028991699219,5190.06396484375,3227.85888671875,0,True,5,1.0,0.0,1,ok,0
9,5,17,17,2,0.9294161200523376,1692.7236328125,232.9102020263672,1717.46630859375,314.3059997558594,7558.51220703125,1004.5677490234375,-1,True,5,1.0,0.0,1,ok,0
